-0.10278,-0.11101
-0.09562,-0.11613
-0.08793,-0.10121
-0.11494,-0.08269
-0.05782,-0.10965
-0.07370,-0.10159
-0.11882,-0.08998
-0.07620,-0.14058
-0.08755,-0.11748
-0.09460,-0.08056
-0.11752,-0.12999
-0.20954,-0.12513
-0.16463,-0.10744
-0.10462,-0.12616
-0.15158,-0.06604
-0.11250,-0.03252
-0.08537,-0.08284
-0.14749,-0.08195
-0.15906,-0.06929
-0.14994,-0.08111
-0.13166,-0.04389
-0.10444,-0.01078
-0.11119,-0.01468
-0.09596,0.01367
-0.09095,0.03857
-0.10748,-0.00868
-0.07309,-0.05655
-0.06806,-0.01729
-0.09697,0.04125
-0.07355,0.01200
-0.08291,-0.04191
-0.12614,-0.02280
-0.10576,0.01864
-0.09541,0.05137
-0.10962,0.07118
-0.08590,0.02650
-0.11626,0.00036
-0.15661,0.03613
-0.09323,0.01978
-0.07496,0.00598
-0.08059,0.05180
0.01619,0.04743
0.01141,0.00662
-0.08115,-0.01980
-0.07164,-0.05014
-0.10981,-0.06172
-0.17709,-0.03814
-0.11419,0.02708
-0.06775,0.05945
-0.08998,-0.00149
-0.09357,-0.03445
-0.09860,-0.03817
-0.10613,-0.08497
-0.09190,-0.07319
-0.02577,-0.02097
0.03250,-0.02203
-0.02170,-0.04549
-0.09401,-0.07487
-0.11403,-0.07382
-0.12805,-0.05602
-0.13180,-0.07231
-0.14906,-0.04567
-0.13509,-0.01843
-0.08303,-0.07137
-0.10872,-0.09310
-0.13539,-0.08710
-0.13202,-0.10807
-0.16540,-0.11417
-0.14107,-0.15720
-0.14689,-0.19199
-0.20428,-0.13991
-0.12835,-0.13944
-0.11072,-0.18771
-0.21218,-0.17093
-0.20157,-0.18287
-0.21713,-0.23502
-0.28303,-0.22633
-0.24173,-0.20901
-0.22530,-0.23017
-0.23290,-0.23845
-0.19704,-0.22605
-0.19195,-0.24860
-0.19174,-0.29895
-0.22646,-0.27965
-0.25084,-0.23080
-0.17428,-0.25165
-0.14890,-0.24936
-0.14116,-0.21675
-0.08086,-0.24712
-0.13258,-0.24824
-0.18646,-0.22582
-0.15898,-0.28271
-0.19451,-0.32204
-0.21557,-0.29925
-0.19913,-0.27147
-0.19464,-0.24021
-0.14916,-0.22189
-0.14111,-0.19448
-0.13667,-0.20207
-0.10320,-0.27912
-0.16248,-0.22961
-0.13689,-0.12118
-0.00888,-0.19858
-0.06617,-0.24597
-0.12590,-0.15935
-0.01685,-0.16354
0.01835,-0.18346
-0.01360,-0.17784
-0.01715,-0.24655
-0.08350,-0.22411
-0.11177,-0.11601
0.00065,-0.09798
0.05954,-0.08993
-0.00285,-0.09105
-0.00647,-0.14039
0.02578,-0.10288
0.01801,-0.07274
0.06808,-0.18994
0.05004,-0.24696
-0.07975,-0.13765
-0.00214,-0.07363
0.16280,-0.13229
0.08919,-0.15408
0.01525,-0.10184
0.09832,-0.08612
0.14185,-0.09285
0.14367,-0.07079
0.16750,-0.06517
0.17313,-0.07309
0.15118,-0.07594
0.10044,-0.09174
0.05627,-0.10529
0.05331,-0.12967
0.04335,-0.14435
0.02867,-0.09009
0.09119,-0.05840
0.18179,-0.11879
0.15472,-0.15874
0.06737,-0.13111
0.06253,-0.11216
0.07693,-0.14468
0.04186,-0.18056
0.02149,-0.15294
0.04275,-0.11284
0.06864,-0.12068
0.04583,-0.12268
-0.00751,-0.10772
-0.00855,-0.11551
0.01145,-0.14718
-0.02789,-0.18114
-0.09203,-0.16822
-0.09353,-0.14199
-0.03918,-0.16629
-0.02359,-0.16850
-0.03199,-0.14784
-0.00252,-0.17073
0.01731,-0.16960
0.00768,-0.14230
-0.02869,-0.12615
-0.04231,-0.08881
0.04035,-0.08957
0.06779,-0.09155
0.03063,-0.01749
0.10841,-0.01854
0.13186,-0.07911
0.07949,-0.05987
0.14582,-0.06054
0.14832,-0.04157
0.12790,0.05932
0.25385,0.06326
0.25450,0.05240
0.18924,0.11532
0.24250,0.06857
0.19106,0.05828
0.16360,0.17556
0.28612,0.13025
0.25126,0.04848
0.16132,0.12606
0.21238,0.11169
0.19555,0.05869
0.15504,0.14142
0.24258,0.14422
0.28736,0.09053
0.26891,0.14916
0.31473,0.17191
0.31821,0.15070
0.26873,0.17432
0.28576,0.14970
0.26445,0.14089
0.24986,0.19669
0.37670,0.18061
0.39518,0.17191
0.31918,0.24741
0.41197,0.26436
0.43694,0.24069
0.34501,0.23394
0.38559,0.19024
0.36878,0.18457
0.27414,0.21844
0.30981,0.17988
0.31121,0.15891
0.27411,0.20619
0.33496,0.21497
0.34253,0.22415
0.29107,0.25375
0.28730,0.20873
0.26524,0.15631
0.21325,0.16181
0.18306,0.15056
0.19610,0.16547
0.25083,0.22304
0.27643,0.18582
0.23656,0.12208
0.21030,0.16336
0.24114,0.16866
0.26221,0.11054
0.25863,0.13514
0.23413,0.14930
0.14134,0.10032
0.11461,0.13545
0.21132,0.17955
0.20673,0.11847
0.14912,0.07833
0.17780,0.10280
0.17961,0.10652
0.20087,0.06733
0.21168,0.01826
0.10441,0.02465
0.10408,0.06513
0.18326,0.06397
0.15621,0.06707
0.16619,0.09430
0.16373,0.09485
0.11972,0.09256
0.20725,0.10046
0.24367,0.10447
0.15303,0.09461
0.12975,0.06308
0.13837,0.07774
0.16937,0.11214
0.21398,0.07569
0.18282,0.06980
0.16534,0.09875
0.13828,0.04710
0.05439,0.01766
0.05823,0.02899
0.09835,-0.00718
0.08198,-0.00219
0.06901,0.02322
0.06534,0.03283
0.10745,0.10942
0.13234,0.11019
0.03372,0.02268
0.00011,0.06841
0.08517,0.12144
0.08782,0.08049
0.08544,0.10298
0.15360,0.09545
0.10101,0.02265
-0.01137,0.05462
0.02100,0.08701
0.04345,0.03731
-0.06216,0.04451
-0.07993,0.08146
0.01183,0.07428
0.02289,0.06525
